date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:16	2592/2592	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:16%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fgallery-justified%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed395b.json	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:17	2660/2660	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:17%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fgallery-justified%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed8dcd	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:18%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1778	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexe7e4.html	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:20	235260/235260	---MCZ	200	added ('OK')	image/jpeg	etag:%22396fc-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-P8PLWCQ-e1595822449537.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-P8PLWCQ-e1595822449537.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:20	447005/447005	---MCZ	200	added ('OK')	image/jpeg	etag:%226d21d-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PMW9WMM.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PMW9WMM.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:22	468293/468293	---MCZ	200	added ('OK')	image/jpeg	etag:%2272545-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PM8YVNS.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PM8YVNS.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:22	480014/480014	---MCZ	200	added ('OK')	image/jpeg	etag:%227530e-5b1b10d2e0200;605f46fdbe76b	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PSP7T5E.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PSP7T5E.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:22	19944/19944	---M-Z	200	added ('OK')	text/css	etag:%224de8-5f865cd1a6e00;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1683.css?ver=1680491000	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-168314e8.css	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:24	25119/25119	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:24%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1683	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1683.json	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:24	2528/2528	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:24%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Four-story%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed4ca6.json	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:25	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:25%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Four-story%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed6b61	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:26%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1683	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index1762.html	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:27	318301/318301	---MCZ	200	added ('OK')	image/jpeg	etag:%224db5d-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-nature-1-1-e1595822522213.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-nature-1-1-e1595822522213.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/our-story/)
12:32:27	23612/23612	---M-Z	200	added ('OK')	text/css	etag:%225c3c-5f86a1d477f40;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1029.css?ver=1680509525	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-10293c03.css	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:28	32787/32787	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:28%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1029	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1029.json	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:29	2503/2503	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:29%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fblog%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedbcf5.json	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:30%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1029	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexd589.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:30	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:30%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fblog%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed295b	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:33	67069/67069	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:32:32%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:33	366623/366623	---MCZ	200	added ('OK')	image/jpeg	etag:%225981f-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/wedding-bouquet-e1595735241990.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/wedding-bouquet-e1595735241990.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:36	67132/67132	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:32:34%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:38	67275/67275	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:32:36%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:38	402979/402979	---MCZ	200	added ('OK')	image/jpeg	etag:%2262623-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-groom-guests-posing-for-the-photo-at-wedding-reception-outside-in-the-backyard--e1595815396577.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-groom-guests-posing-for-the-photo-at-wedding-reception-outside-in-the-backyard--e1595815396577.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:38	524608/524608	---MCZ	200	added ('OK')	image/jpeg	etag:%2280140-5b1b10d0f7d80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/wedding-bouquet-e1595823210473.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/wedding-bouquet-e1595823210473.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:39	10316/10316	---M-Z	200	added ('OK')	text/css	etag:%22284c-5f8716b417c80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-972.css?ver=1680540898	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-972fd6c.css	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:39	63115/63115	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:32:39%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/blog/2/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/blog/2/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/blog/)
12:32:40	14030/14030	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:40%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/972	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/972.json	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:40	2524/2524	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:40%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcontact%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedc43d.json	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:41	2589/2589	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:41%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcontact%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedfd22	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:42%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=972	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexf843.html	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:43	30183/30183	---M-Z	200	added ('OK')	text/css	etag:%2275e7-5f8b38bcf3400;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1002.css?ver=1680824912	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1002d36b.css	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
12:32:44	489161/489161	---MCZ	200	added ('OK')	image/png	etag:%22776c9-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/watercolor_twig_13.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/watercolor_twig_13.png	(from https://templatekit.jegtheme.com/robbie-and-magie/contact/)
12:32:44	31755/31755	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:44%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1002	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1002.json	(from https://templatekit.jegtheme.com/robbie-and-magie/contact-2/)
12:53:34	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2005:36:53%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/divider-icon.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/divider-icon.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
12:53:34	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2005:36:53%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/list-bullet.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/list-bullet.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
12:53:34	624/624	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Sep%202023%2005:36:53%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/form-datalist.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/images/backgrounds/form-datalist.html	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/bdthemes-element-pack-lite/assets/css/bdt-uikit.css?ver=3.13.1)
13:09:07	3532/3532	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:09:07%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1825	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1825.json	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:09:07%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1825	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index1b9e.html	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:08	2932/2932	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:09:08%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcrazy-easy-steps-to-creating-your-wedding-budget%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed8618.json	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:09	3032/3032	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2006:09:09%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fcrazy-easy-steps-to-creating-your-wedding-budget%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed18ee	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:09	15715/15715	---M-Z	200	added ('OK')	image/jpeg	etag:%223d63-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/handsome-young-groom-P8PKW7A-square-300x300.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/handsome-young-groom-P8PKW7A-square-300x300.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:10	2981/2981	---M-Z	200	added ('OK')	text/javascript	etag:%22ba5-5ef5fe75b3880;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-includes/js/comment-reply.min.js?ver=6.1.3	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-includes/js/comment-reply.min6fb3.js	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:11	3491/3491	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:09:11%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1821	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1821.json	(from https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/)
13:09:12	64409/64409	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:09:12%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/22/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/22/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/)
13:09:12	893/893	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/)
13:09:13	2911/2911	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:09:13%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Four-big-family-finally-gathered%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed7ec3.json	(from https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/)
13:10:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:09:13%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1821	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index2591.html	(from https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/)
13:59:13	57473/57473	---M-Z	200	added ('OK')	image/png	etag:%22e081-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/leaf-ornament-2.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/leaf-ornament-2.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-926.css?ver=1680557578)
13:59:15	3508/3508	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:14%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1050	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1050.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:15	908/908	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:15	2856/2856	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:15%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-plan-a-beach-destination-wedding%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embeda988.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:16	2956/2956	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2006:59:16%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhow-to-plan-a-beach-destination-wedding%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed5ee7	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:59:17%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1050	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index93a0.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:17	3527/3527	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:17%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1045	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1045.json	(from https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/)
13:59:18	64409/64409	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2006:59:17%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/2020/07/13/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/2020/07/13/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-plan-a-beach-destination-wedding/)
13:59:18	2909/2909	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:18%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Ftop-bridal-bouquets-youll-fall-in-love-with%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed82ff.json	(from https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/)
13:59:18	928/928	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b7dac5d86604398bf08715a29d58239b-gzip%22	https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/feed/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/feed/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/)
13:59:19	3015/3015	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2006:59:19%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Ftop-bridal-bouquets-youll-fall-in-love-with%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed2fd3	(from https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/)
13:59:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2006:59:19%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1045	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index44b6.html	(from https://templatekit.jegtheme.com/robbie-and-magie/top-bridal-bouquets-youll-fall-in-love-with/)
13:59:20	3502/3502	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2006:59:20%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1046	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/posts/1046.json	(from https://templatekit.jegtheme.com/robbie-and-magie/how-to-find-the-perfect-wedding-dress/)
